ticket_id,created_at,title,description,category,subcategory,priority,department,resolution,confidence_score,escalation_required,repeat_issue,automation_candidate,environment,source_channel,affected_service,sla_hours,resolver_group,similar_ticket_hint,kb_article,resolution_steps,sentiment,user_impact
INC-0028,2026-01-04 08:45:00,NFS mount lost on Payroll Server,Automated threshold breach detected on Payroll Server. Disk utilization crossed 92% causing batch job failures.,Infrastructure,VM Provisioning,Critical,InfraOps,"Identified noisy workload, tuned resource limits, rebalanced pods across nodes.",0.65,true,false,false,Dev,Portal,Payroll Server,8,InfraOps,load balancer down,KB-INF-045,1. SSH to server; 2. Run df -h; 3. Archive logs older than 30 days; 4. Extend LVM volume; 5. Restart service; 6. Verify alert cleared,Frustrated,Org-wide
INC-0213,2026-01-10 22:10:00,API timeout when calling Notification Service endpoint,Mobile app for Notification Service crashes on launch for iOS 17 users after the v2.1.4 release.,Application,Authentication Bug,Medium,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.71,false,true,false,Dev,Email,Notification Service,12,App Support,notification service credentials expired,KB-APP-012,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Frustrated,Team
INC-0040,2026-01-04 19:05:00,Load balancer health check failing for CI/CD Pipeline,Backup agent on CI/CD Pipeline has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,Backup Failure,Medium,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.89,false,true,false,Dev,Email,CI/CD Pipeline,8,InfraOps,backup agent not running,KB-INF-029,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Neutral,Team
INC-0126,2026-01-07 20:24:00,Cron job not executing on Cron Service,Backup agent on Cron Service has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,Server Storage,Medium,InfraOps,"Restarted backup agent, cleared stale lock file, confirmed successful backup.",0.68,false,true,true,Dev,Phone,Cron Service,8,InfraOps,disk full server,KB-INF-048,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Frustrated,Single User
INC-0527,2026-01-22 01:12:00,Deadlock detected on Orders DB transaction,Nightly backup for Orders DB completed but verification checksum mismatch found.,Database,Replication Issue,Medium,DBA,"Identified conflicting lock order, applied row-level locking with timeout, retried failed transactions.",0.67,false,false,false,Prod,Portal,Orders DB,8,DBA,connection pool exhausted peak load,KB-DB-035,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Urgent,Department
INC-0803,2026-01-31 20:07:00,BGP route flapping causing DNS Server instability,Post-change window the DNS Server is blocking port 443 traffic from app servers to payment API.,Network,Switch Port Failure,Medium,NOC,"Replaced SFP module on distribution switch, reconfigured port, verified no CRC errors.",0.87,false,false,false,Prod,Email,DNS Server,12,NOC,bandwidth saturation internet uplink,KB-NET-034,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Department
INC-0817,2026-02-01 07:19:00,Switch port failure affecting Core Firewall segment,Core Firewall subnet ran out of DHCP leases. New devices unable to obtain IP addresses.,Network,DNS Resolution Failure,Low,NOC,"Reset BGP session with ISP, filtered flapping prefixes, confirmed stable routing table.",0.88,false,true,true,VPN,Phone,Core Firewall,12,NOC,erp slow lan packet loss switch port,KB-NET-048,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Frustrated,Org-wide
INC-0122,2026-01-07 16:50:00,CPU spike on NFS Storage causing slowdowns,Backup agent on NFS Storage has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,OS Patch Failure,High,InfraOps,"Restarted backup agent, cleared stale lock file, confirmed successful backup.",0.7,false,true,false,Dev,Phone,NFS Storage,8,InfraOps,cpu spike kubernetes,KB-INF-001,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Frustrated,Department
INC-0788,2026-01-31 06:50:00,Bandwidth saturation on uplink to WiFi Controller,Remote staff at branch report repeated WiFi Controller disconnects every 10 to 15 minutes since morning.,Network,LAN Packet Loss,Medium,NOC,"Added missing firewall rule for payment API CIDR, tested end-to-end HTTPS flow.",0.88,false,true,false,VPN,Phone,WiFi Controller,12,NOC,dns resolution failure internal hostname,KB-NET-038,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Frustrated,Org-wide
INC-0944,2026-02-05 19:17:00,Request for privileged access to GitLab,Project lead requesting temporary admin access to GitLab for quarterly audit activity.,Access Management,Role Provisioning,High,IAM Helpdesk,"Disabled account, revoked VPN and SaaS group memberships, initiated access audit review.",0.76,false,false,false,Prod,Chat,GitLab,24,IAM Helpdesk,rbac excess permission developer production,KB-IAM-009,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Neutral,Org-wide
INC-0569,2026-01-23 13:04:00,Tablespace full alert on Redis Cache,Redis Cache replica is 25 minutes behind primary. BI reports showing stale data. Business impact on dashboards.,Database,Query Performance,Critical,DBA,"Triggered fresh backup, verified checksum, updated retention policy.",0.83,false,true,false,Prod,Chat,Redis Cache,8,DBA,deadlock order processing transaction,KB-DB-022,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Urgent,Single User
INC-0046,2026-01-05 00:38:00,CPU spike on Cron Service causing slowdowns,ESXi host managing Cron Service became unresponsive. VMs migrated but need root cause analysis.,Infrastructure,Backup Failure,Low,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.76,false,true,false,Staging,Chat,Cron Service,8,InfraOps,load balancer down,KB-INF-013,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Urgent,Org-wide
INC-0114,2026-01-07 10:15:00,Backup job not completing on Web Server,The Web Server is experiencing critical resource exhaustion. Monitoring alerts fired at 20:20. Users reported partial functionality loss.,Infrastructure,OS Patch Failure,High,InfraOps,"Identified noisy workload, tuned resource limits, rebalanced pods across nodes.",0.75,false,false,false,Prod,Portal,Web Server,8,InfraOps,load balancer down,KB-INF-014,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Urgent,Single User
INC-0003,2026-01-03 11:42:00,Cron job not executing on CI/CD Pipeline,Post-maintenance window the CI/CD Pipeline failed to boot correctly. Root cause appears to be a failed kernel update.,Infrastructure,Server Storage,High,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.68,false,false,false,Dev,Portal,CI/CD Pipeline,8,InfraOps,disk full server,KB-INF-043,1. SSH to server; 2. Run df -h; 3. Archive logs older than 30 days; 4. Extend LVM volume; 5. Restart service; 6. Verify alert cleared,Frustrated,Single User
INC-0445,2026-01-19 03:47:00,Unauthorized privilege escalation attempt on File Server,Phishing email with spoofed CFO sender reached 12 mailboxes. Malicious link to credential harvesting page.,Security,Brute Force Attempt,High,SOC,"Renewed certificate, updated load balancer config, validated HTTPS handshake.",0.87,false,true,false,Endpoint,Portal,File Server,4,SOC,data exfiltration dlp alert,KB-SEC-032,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Neutral,Single User
INC-0473,2026-01-20 02:57:00,Ransomware indicator detected near Admin Console,Behavioural analytics flagged file encryption pattern on endpoint near Admin Console.,Security,Certificate Expired,Medium,SOC,"Isolated host, contained spread, restored from clean backup, deployed additional endpoint controls.",0.78,false,false,false,Prod,Portal,Admin Console,4,SOC,admin brute force foreign ips,KB-SEC-007,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Neutral,Org-wide
INC-0912,2026-02-04 16:20:00,Account expired but user still active in Identity Platform,User entered incorrect password 5 times. Identity Platform account locked. Urgent as user is presenting to client.,Access Management,RBAC Misconfiguration,Medium,IAM Helpdesk,"Removed excess permission, applied principle of least privilege, updated RBAC policy.",0.69,false,true,false,Cloud,Phone,Identity Platform,24,IAM Helpdesk,rbac excess permission developer production,KB-IAM-043,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Urgent,Department
INC-0830,2026-02-01 18:47:00,Switch port failure affecting Core Firewall segment,Distribution switch port hosting Core Firewall segment showing CRC errors and interface flaps.,Network,DHCP Exhaustion,Low,NOC,"Adjusted VPN tunnel keepalive, corrected MTU mismatch, monitored session stability for 2 hours.",0.61,true,false,false,Prod,Email,Core Firewall,12,NOC,dns resolution failure internal hostname,KB-NET-032,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Neutral,Team
INC-0857,2026-02-02 17:59:00,New employee cannot access GitLab,Project lead requesting temporary admin access to GitLab for quarterly audit activity.,Access Management,MFA Issue,Medium,IAM Helpdesk,"Verified identity via manager approval, issued temporary bypass code, enrolled new MFA device.",0.7,false,true,false,Cloud,Phone,GitLab,24,IAM Helpdesk,new joiner hrms access missing provisioning,KB-IAM-024,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Neutral,Org-wide
INC-0141,2026-01-08 09:02:00,NFS mount lost on Web Server,Backup agent on Web Server has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,Hypervisor Issue,Medium,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.84,false,true,false,Prod,Portal,Web Server,8,InfraOps,memory leak service,KB-INF-037,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Neutral,Team
INC-0109,2026-01-07 05:36:00,NFS mount lost on Payroll Server,Post-maintenance window the Payroll Server failed to boot correctly. Root cause appears to be a failed kernel update.,Infrastructure,Compute Performance,Critical,InfraOps,"Restarted backup agent, cleared stale lock file, confirmed successful backup.",0.82,false,true,false,Dev,Phone,Payroll Server,8,InfraOps,load balancer down,KB-INF-044,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Neutral,Team
INC-0862,2026-02-02 21:56:00,New employee cannot access Cloud Console,Project lead requesting temporary admin access to Cloud Console for quarterly audit activity.,Access Management,Account Lockout,Critical,IAM Helpdesk,"Disabled account, revoked active sessions, documented in offboarding audit trail.",0.69,true,true,true,Cloud,Phone,Cloud Console,24,IAM Helpdesk,account lockout urgent client presentation,KB-IAM-021,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Neutral,Department
INC-0492,2026-01-20 19:41:00,Abnormal data transfer volume from Cloud IAM,Phishing email with spoofed CFO sender reached 12 mailboxes. Malicious link to credential harvesting page.,Security,Certificate Expired,Medium,SOC,"Blocked source IPs, enabled conditional access, mandated MFA challenge.",0.83,false,false,false,Cloud,Phone,Cloud IAM,4,SOC,phishing email credential harvesting,KB-SEC-037,1. Isolate host in EDR; 2. Kill malicious process; 3. Extract IOC; 4. Force password reset; 5. Submit forensics ticket,Urgent,Org-wide
INC-0258,2026-01-12 12:39:00,Mobile app crashing on Invoice Service launch,The Invoice Service invoice export feature generates a 500 Internal Server Error when PDFs exceed 2 MB.,Application,Data Sync Failure,Medium,App Support,"Rotated notification service API keys, updated secrets vault, restarted worker.",0.79,false,true,false,Prod,Portal,Invoice Service,12,App Support,login session expired after release,KB-APP-035,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Neutral,Team
INC-0253,2026-01-12 08:18:00,HR Portal returning 500 error on submit,Mobile app for HR Portal crashes on launch for iOS 17 users after the v2.1.4 release.,Application,Integration Error,Medium,App Support,"Patched UIKit dependency conflict in iOS build, released v2.1.5 hotfix.",0.81,false,true,false,Staging,Portal,HR Portal,12,App Support,notification service credentials expired,KB-APP-035,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Neutral,Department
INC-0177,2026-01-09 15:41:00,VM disk usage alert on Payroll Server,Memory utilization on Payroll Server climbing steadily since last deployment. GC pauses increasing response latency.,Infrastructure,VM Provisioning,Low,InfraOps,"Identified noisy workload, tuned resource limits, rebalanced pods across nodes.",0.7,false,true,false,Staging,Phone,Payroll Server,8,InfraOps,load balancer down,KB-INF-021,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Neutral,Team
